STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN,PRCP_ACC
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/4/13,0.01,30,15,2.08
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/5/13,0.52,24,21,2.6
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/6/13,0.09,28,18,2.69
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/7/13,0,26,6,2.69
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/8/13,0,30,10,2.69
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/9/13,0.37,37,18,3.06
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/10/13,0.25,35,32,3.31
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/11/13,0,33,24,3.31
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/12/13,0,28,19,3.31
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/13/13,0,27,11,3.31
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/14/13,0.06,31,12,3.37
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/15/13,0.06,39,23,3.43
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/16/13,0,32,15,3.43
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/17/13,0.09,22,2,3.52
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/18/13,0.15,26,4,3.67
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/19/13,0.03,27,5,3.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/20/13,0,20,4,3.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/21/13,0,19,2,3.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/22/13,0,27,6,3.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/23/13,0,37,12,3.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/24/13,0,39,17,3.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/25/13,0,31,20,3.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/26/13,0,36,21,3.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/27/13,0,37,21,3.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/28/13,0,43,20,3.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/29/13,0,42,25,3.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/30/13,0.36,46,33,4.06
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,3/31/13,0.02,50,31,4.08
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/1/13,0,37,16,4.08
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/2/13,0,32,17,4.08
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/3/13,0,35,20,4.08
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/4/13,0,44,25,4.08
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/5/13,0,48,26,4.08
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/6/13,0.04,41,27,4.12
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/7/13,0.11,50,32,4.23
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/8/13,0.85,45,34,5.08
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/9/13,0,43,34,5.08
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/10/13,0.41,42,28,5.49
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/11/13,0.56,38,29,6.05
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/12/13,0.22,33,26,6.27
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/13/13,0.11,34,25,6.38
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/14/13,0.06,34,27,6.44
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/15/13,0.39,36,28,6.83
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/16/13,0,37,31,6.83
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/17/13,0,43,32,6.83
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/18/13,0.25,39,30,7.08
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/19/13,1.01,31,27,8.09
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/20/13,0,35,18,8.09
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/21/13,0.03,40,24,8.12
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/22/13,0.14,47,33,8.26
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/23/13,0.71,41,26,8.97
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/24/13,0,40,27,8.97
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/25/13,0,49,30,8.97
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/26/13,0,49,32,8.97
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/27/13,0,69,40,8.97
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/28/13,0,72,49,8.97
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/29/13,0.21,79,47,9.18
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,4/30/13,0,72,49,9.18
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/1/13,0.17,69,39,9.35
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/2/13,0.18,39,32,9.53
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/3/13,0,44,30,9.53
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/4/13,0.3,34,29,9.83
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/5/13,0,46,32,9.83
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/6/13,0,63,37,9.83
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/7/13,0,73,49,9.83
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/8/13,0,76,54,9.83
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/9/13,0,75,56,9.83
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/10/13,0.34,56,34,10.17
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/11/13,0.07,65,38,10.24
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/12/13,0,50,32,10.24
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/13/13,0,56,37,10.24
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/14/13,0.01,68,44,10.25
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/15/13,0,94,52,10.25
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/16/13,0,77,52,10.25
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/17/13,0,80,55,10.25
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/18/13,0.42,59,53,10.67
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/19/13,0.84,78,53,11.51
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/20/13,1.88,80,61,13.39
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/21/13,0.99,70,57,14.38
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/22/13,0.09,60,44,14.47
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/23/13,0.04,53,29,14.51
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/24/13,0,61,37,14.51
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/25/13,0.31,66,48,14.82
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/26/13,0,61,51,14.82
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/27/13,0,58,53,14.82
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/28/13,0.02,59,52,14.84
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/29/13,0.05,59,53,14.89
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/30/13,1.21,73,59,16.1
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,5/31/13,0.29,76,61,16.39
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/1/13,0.14,76,57,16.53
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/2/13,0.05,71,48,16.58
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/3/13,0,65,47,16.58
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/4/13,0,67,56,16.58
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/5/13,0.06,62,53,16.64
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/6/13,0.07,57,48,16.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/7/13,0,56,48,16.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/8/13,0,63,53,16.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/9/13,0.3,69,55,17.01
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/10/13,0.29,66,55,17.3
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/11/13,0,74,56,17.3
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/12/13,0.03,74,62,17.33
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/13/13,0.58,74,56,17.91
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/14/13,0,75,58,17.91
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/15/13,0,77,63,17.91
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/16/13,1.27,73,59,19.18
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/17/13,0.02,83,60,19.2
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/18/13,0,79,53,19.2
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/19/13,0,73,57,19.2
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/20/13,0,83,65,19.2
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/21/13,1.21,89,63,20.41
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/22/13,2,78,61,22.41
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/23/13,0.42,79,65,22.83
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/24/13,0,81,62,22.83
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/25/13,0.06,80,64,22.89
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/26/13,0,82,69,22.89
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/27/13,0.13,86,68,23.02
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/28/13,0,85,67,23.02
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/29/13,0.68,72,61,23.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,6/30/13,0,74,56,23.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/1/13,0,79,59,23.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/2/13,0,81,57,23.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/3/13,0,80,56,23.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/4/13,0,82,62,23.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/5/13,0,86,67,23.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/6/13,0,86,70,23.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/7/13,0,88,74,23.7
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/8/13,0.01,88,62,23.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/9/13,0,84,62,23.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/10/13,1.03,83,60,24.74
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/11/13,0,77,58,24.74
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/12/13,0,82,65,24.74
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/13/13,1.64,86,64,26.38
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/14/13,0,78,64,26.38
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/15/13,0,83,68,26.38
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/16/13,0,85,72,26.38
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/17/13,0,89,74,26.38
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/18/13,0,90,76,26.38
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/19/13,0,91,76,26.38
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/20/13,0,81,63,26.38
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/21/13,0.05,77,58,26.43
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/22/13,0.08,79,58,26.51
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/23/13,0,83,59,26.51
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/24/13,0,72,59,26.51
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/25/13,0.09,76,62,26.6
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/26/13,0,78,61,26.6
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/27/13,0.09,68,50,26.69
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/28/13,0.12,59,49,26.81
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/29/13,0,70,50,26.81
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/30/13,0.04,76,61,26.85
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,7/31/13,0.03,70,58,26.88
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/1/13,0.01,77,55,26.89
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/2/13,0,79,58,26.89
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/3/13,0,74,51,26.89
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/4/13,0,75,52,26.89
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/5/13,0.52,74,59,27.41
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/6/13,0.01,78,56,27.42
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/7/13,0.29,82,59,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/8/13,0,73,53,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/9/13,0,74,57,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/10/13,0,73,54,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/11/13,0,73,60,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/12/13,0,77,60,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/13/13,0,77,53,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/14/13,0,73,51,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/15/13,0,75,53,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/16/13,0,77,58,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/17/13,0,79,56,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/18/13,0,80,59,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/19/13,0,81,64,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/20/13,0,85,68,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/21/13,0,88,72,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/22/13,0,84,65,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/23/13,0,83,59,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/24/13,0,85,64,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/25/13,0,89,71,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/26/13,0,94,77,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/27/13,0,94,77,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/28/13,0,93,69,27.71
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/29/13,0.65,90,71,28.36
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/30/13,0,92,71,28.36
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,8/31/13,0,83,63,28.36
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/1/13,0.09,87,63,28.45
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/2/13,0,73,53,28.45
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/3/13,0,66,48,28.45
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/4/13,0,76,54,28.45
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/5/13,0,84,59,28.45
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/6/13,0,81,62,28.45
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/7/13,0,90,68,28.45
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/8/13,0,91,64,28.45
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/9/13,0,75,64,28.45
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/10/13,0,91,68,28.45
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/11/13,0.01,80,63,28.46
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/12/13,0,83,54,28.46
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/13/13,0,72,43,28.46
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/14/13,0,69,49,28.46
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/15/13,0.54,71,52,29
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/16/13,0,65,40,29
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/17/13,0,65,44,29
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/18/13,0.15,66,51,29.15
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/19/13,0,73,63,29.15
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/20/13,0.29,77,56,29.44
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/21/13,0.03,64,47,29.47
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/22/13,0,62,39,29.47
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/23/13,0,71,49,29.47
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/24/13,0,72,53,29.47
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/25/13,0,74,51,29.47
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/26/13,0,72,54,29.47
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/27/13,0,80,56,29.47
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/28/13,0,83,65,29.47
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/29/13,0.19,67,47,29.66
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,9/30/13,0,75,49,29.66
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,10/1/13,0,78,57,29.66
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,10/2/13,0,74,44,29.66
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,10/3/13,1.4,75,49,31.06
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,10/4/13,0.06,58,53,31.12
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,10/5/13,0.35,58,54,31.47
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,10/6/13,0.02,59,41,31.49
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,10/7/13,0.09,52,40,31.58
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,10/8/13,0,65,43,31.58
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,10/9/13,0,75,48,31.58
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,10/10/13,0,74,51,31.58
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",44.9902,-93.17995,295.7,10/11/13,0,76,57,31.58
